"","Row.Id","LabID","Age","Error","Material","Taxa","d13C","Method","Long","Lat","LocAccuracy","Period","SiteID","SiteName","Country","Province","Continent","Source","Reference"
"197",36852,"Beta-234405",870,40,"","","","",10.02,59.05,2,"","","Pauler 2","Norway","","Europe","Solheim_Norway",""
"198",36853,"Beta-234406",300,40,"","","","",10.02,59.05,2,"","","Pauler 2","Norway","","Europe","Solheim_Norway",""
"199",36854,"Beta-234407",3260,40,"","","","",10.02,59.05,2,"","","Pauler 2","Norway","","Europe","Solheim_Norway",""
"200",36855,"Beta-234408",900,40,"","","","",10.02,59.05,2,"","","Pauler 2","Norway","","Europe","Solheim_Norway",""
"201",36856,"Beta-234409",1440,40,"","","","",10.02,59.05,2,"","","Pauler 2","Norway","","Europe","Solheim_Norway",""
"202",36857,"Beta-234410",4800,40,"","","","",10.02,59.05,2,"","","Pauler 2","Norway","","Europe","Solheim_Norway",""
"203",36858,"Beta-234411",3460,40,"","","","",10.04,59.05,2,"","","Pauler 1","Norway","","Europe","Solheim_Norway",""
"204",37253,"Beta-236871",3030,40,"Charcoal","","","",10.04,59.05,2,"","","Solberg Lok. 44","Norway","","Europe","Solheim_Norway",""
"205",37254,"Beta-236872",1860,40,"Charcoal","","","",10.155952,59.135589,2,"","","Elgesem Lok. 46","Norway","","Europe","Solheim_Norway",""
"206",37255,"Beta-236873",3520,40,"Charcoal","","","",10.155952,59.135589,2,"","","Elgesem Lok. 46","Norway","","Europe","Solheim_Norway",""
"207",37469,"Beta-238363",3250,40,"Cereal","","","",10.04,59.05,2,"","","Nordby Lok. 1","Norway","","Europe","Solheim_Norway",""
"208",37470,"Beta-238364",1590,40,"Cereal","","","",10.04,59.05,2,"","","Ringdal Lok. 13","Norway","","Europe","Solheim_Norway",""
"209",37818,"Beta-240492",3160,40,"Charcoal","","","",10.04,59.05,2,"","","Løve","Norway","","Europe","Solheim_Norway",""
"210",37819,"Beta-240493",2390,40,"Charcoal","","","",10.04,59.05,2,"","","Løve","Norway","","Europe","Solheim_Norway",""
"211",37820,"Beta-240494",2540,40,"Charcoal","","","",10.04,59.05,2,"","","Løve","Norway","","Europe","Solheim_Norway",""
"212",37821,"Beta-240495",2630,40,"Charcoal","","","",10.04,59.05,2,"","","Løve","Norway","","Europe","Solheim_Norway",""
"213",37822,"Beta-240496",1800,40,"Nutshell","","","",10.04,59.05,2,"","","Løve","Norway","","Europe","Solheim_Norway",""
"214",37941,"Beta-241091",3550,40,"","","","",10.86,59.34,2,"","","Roe Lille","Norway","","Europe","Solheim_Norway",""
"215",39317,"Beta-250336",3280,40,"Charcoal","","","",10.04,59.05,2,"","","Lie","Norway","","Europe","Solheim_Norway",""
"216",39318,"Beta-250337",3190,40,"Charcoal","","","",10.04,59.05,2,"","","Lie","Norway","","Europe","Solheim_Norway",""
"217",39319,"Beta-250338",150,40,"Charcoal","","","",10.04,59.05,2,"","","Lie","Norway","","Europe","Solheim_Norway",""
"218",39320,"Beta-250339",2310,40,"Charcoal","","","",10.04,59.05,2,"","","Lie","Norway","","Europe","Solheim_Norway",""
"219",39321,"Beta-250340",1100,40,"Charcoal","","","",10.04,59.05,2,"","","Lie","Norway","","Europe","Solheim_Norway",""
"220",39369,"Beta-250590",1150,40,"Charcoal","","","",10.057296,59.123464,2,"","","Hedrum","Norway","","Europe","Solheim_Norway",""
"221",39370,"Beta-250591",1040,40,"Charcoal","","","",10.057296,59.123464,2,"","","Hedrum","Norway","","Europe","Solheim_Norway",""
"222",39522,"Beta-251693",3130,40,"Charcoal","","","",9.57,59,1,"","","√Öby","Norway","","Europe","Solheim_Norway",""
"223",39623,"Beta-252372",1160,40,"Charcoal","","","",10.664943,59.390126,2,"","","Huseby vestre","Norway","","Europe","Solheim_Norway",""
"224",39624,"Beta-252373",2740,40,"Charcoal","","","",10.664943,59.390126,2,"","","Huseby vestre","Norway","","Europe","Solheim_Norway",""
"225",39641,"Beta-252639",2890,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"226",39642,"Beta-252640",2800,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"227",39643,"Beta-252641",1380,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"228",39644,"Beta-252642",2880,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"229",39645,"Beta-252643",2690,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"230",39646,"Beta-252644",2870,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"231",39647,"Beta-252645",1680,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"232",39648,"Beta-252646",2750,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"233",39649,"Beta-252647",2530,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"234",39650,"Beta-252648",3100,40,"Charcoal","","","",10.04,59.05,2,"","","Tjølling","Norway","","Europe","Solheim_Norway",""
"235",39725,"Beta-253481",2430,40,"Charcoal","","","",10.74,59.38,2,"","","Vold/Gipsen","Norway","","Europe","Solheim_Norway",""
"236",40732,"Beta-25940",9830,60,"carbon","","","",29.2636,70.7315,1,"","","Lokvika","Norway","","Europe","Vermeersch2019","Arthur and Baldwin 2009a"
"237",40735,"Beta-25941",9890,60,"carbon","","","",29.2636,70.7315,1,"","","Lokvika","Norway","","Europe","Vermeersch2019","J√∏rgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"238",40736,"Beta-25942",9650,60,"carbon","","","",29.2636,70.7315,1,"","","Lokvika","Norway","","Europe","Vermeersch2019","J√∏rgensen E. K. 2017. The Palaeodemographic and Environmental Dynamics of Prehistoric Arctic Norway: An Overview of Human-Climate Covariation"
"239",40737,"Beta-25943",9920,60,"carbon","","","",29.2636,70.7315,1,"","","Lominot","Norway","","Europe","Vermeersch2019","Greenwood R. S. J.M. Foster 1988"
"240",41277,"Beta-2632266",1010,40,"Charcoal","","","",9.712984,59.117506,2,"","","Herregårdsbekken","Norway","","Europe","Solheim_Norway",""
"241",41278,"Beta-2632267",190,40,"Charcoal","","","",9.712984,59.117506,2,"","","Herregårdsbekken","Norway","","Europe","Solheim_Norway",""
"242",41279,"Beta-2632268",1980,40,"Charcoal","","","",9.712984,59.117506,2,"","","Herregårdsbekken","Norway","","Europe","Solheim_Norway",""
"243",41280,"Beta-2632269",2100,40,"Charcoal","","","",9.712984,59.117506,2,"","","Herregårdsbekken","Norway","","Europe","Solheim_Norway",""
"244",41281,"Beta-2632270",1660,40,"Charcoal","","","",9.712984,59.117506,2,"","","Herregårdsbekken","Norway","","Europe","Solheim_Norway",""
"245",41282,"Beta-2632272",170,40,"Charcoal","","","",9.712984,59.117506,2,"","","Herregårdsbekken","Norway","","Europe","Solheim_Norway","ECKERLE AND MILLER 1991"
"246",42471,"Beta-276197",1420,40,"","","","",10.04,59.05,2,"","","ÃÂÂ","Norway","","Europe","Solheim_Norway",""
"247",42472,"Beta-276198",60,40,"","","","",10.04,59.05,2,"","","ÃÂÂ","Norway","","Europe","Solheim_Norway",""
"248",42473,"Beta-276199",1690,40,"","","","",10.04,59.05,2,"","","ÃÂÂ","Norway","","Europe","Solheim_Norway",""
"249",42474,"Beta-276200",3620,40,"","","","",10.04,59.05,2,"","","ÃÂÂ","Norway","","Europe","Solheim_Norway","Puchol 2016"
"250",44978,"Beta-308495",350,30,"Charcoal","","","",10.31205,59.28332,2,"","","Hesby 13","Norway","","Europe","Solheim_Norway","Whitaker Adie  2012"
"251",45905,"Beta-322380",2070,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway",""
"252",45906,"Beta-322381",1610,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway",""
"253",45907,"Beta-322382",1810,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway",""
"254",45908,"Beta-322383",1710,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway",""
"255",45909,"Beta-322384",1710,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway",""
"256",45910,"Beta-322385",1550,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway",""
"257",45911,"Beta-322386",1640,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway",""
"258",45912,"Beta-322387",3360,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway",""
"259",45913,"Beta-322388",1740,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway",""
"260",45914,"Beta-322389",1790,30,"Charcoal","","","",9.9141,61.5668,2,"","","Brandrud 1","Norway","","Europe","Solheim_Norway","KALASZ ET AL. 1990"
"261",46040,"Beta-324757",2110,30,"Charcoal","","","",9.673244,59.12914,2,"","","Vallermyrene 2","Norway","","Europe","Solheim_Norway","Neuenschwander 1991"
"262",46098,"Beta-325802",8450,40,"Hazel nutshell","","","",10.048172,59.078189,2,"","","Hovland 3","Norway","","Europe","Solheim_Norway","Green 1990 Hohokam Utilization of the Intermontane Mazatal Regionà"
"263",46541,"Beta-335453",9540,40,"charcoal","","","",14.59,67.3024,1,"","","Mohelno","Norway","","Europe","Vermeersch2019","EARLY ANN 1993"
"264",47057,"Beta-345280",2440,30,"Bone","","","",10.012672,61.549097,2,"","","Fryasletta","Norway","","Europe","Solheim_Norway","King 2016 in Prehistory of Nevada's Northern Tier: Archaeological Investigations along the Ruby Pipeline AMNH Anthropological Papers No. 101"
"265",47666,"Beta-359783",2960,30,"","","","",9.678132,59.033775,2,"","","Stokke/Polland 1","Norway","","Europe","Solheim_Norway",""
"266",47741,"Beta-361405",1190,30,"Burned  bone","","","",10.4123,59.26748,2,"","","Haugartinget","Norway","","Europe","Solheim_Norway",""
"267",47742,"Beta-361406",1190,30,"Burned  bone","","","",10.4123,59.26748,2,"","","Haugartinget","Norway","","Europe","Solheim_Norway",""
"268",47743,"Beta-361407",1130,30,"Burned  bone","","","",10.4123,59.26748,2,"","","Haugartinget","Norway","","Europe","Solheim_Norway",""
"269",47744,"Beta-361408",1160,30,"Burned  bone","","","",10.4123,59.26748,2,"","","Haugartinget","Norway","","Europe","Solheim_Norway","Drass 1993; 1999"
"270",47768,"Beta-362247",1120,30,"Charcoal","","","",10.4123,59.26748,2,"","","Haugartinget","Norway","","Europe","Solheim_Norway",""
"271",47769,"Beta-362248",1300,30,"Charcoal","","","",10.4123,59.26748,2,"","","Haugartinget","Norway","","Europe","Solheim_Norway","Attenbrow 1982"
"272",47902,"Beta-365414",510,30,"Seed","","","",9.895807,61.569751,2,"","","Grytting 2","Norway","","Europe","Solheim_Norway","Morales 2016"
"273",47904,"Beta-365521",1720,30,"Charcoal","","","",9.895807,61.569751,2,"","","Grytting 2","Norway","","Europe","Solheim_Norway",""
"274",47905,"Beta-365522",2040,30,"Charcoal","","","",9.86,61.55,2,"","","Rolstad 1","Norway","","Europe","Solheim_Norway",""
"275",47906,"Beta-365523",1140,30,"Charcoal","","","",9.86,61.55,2,"","","Rolstad 1","Norway","","Europe","Solheim_Norway",""
"276",47907,"Beta-365524",1510,30,"Charcoal","","","",9.86,61.55,2,"","","Rolstad 1","Norway","","Europe","Solheim_Norway","Pilar Utrilla Miranda FUENTE DEL TRUCHO: DIEZ AÔøΩOS DE RABAJOS ARQUEOLÔøΩGICOS 2005-2015) Collado H. REVISTA CUADERNOS DE ARTE PREHISTÔøΩRICO ISSN 0719-7012:  2 ÔøΩ  2016"
"277",48069,"Beta-369310",2980,30,"-","","","",11.39,59.13,2,"","","øberg","Norway","","Europe","Solheim_Norway",""
"278",48070,"Beta-369312",2810,30,"-","","","",11.39,59.13,2,"","","øberg","Norway","","Europe","Solheim_Norway","Mason Roger D. Mark L. Peterson 1994"
"279",49032,"Beta-398091",1750,30,"Charcoal","","","",10.4,59.28,2,"","","Trapesveien","Norway","","Europe","Solheim_Norway",""
"280",49033,"Beta-398092",1800,30,"Charcoal","","","",10.4,59.28,2,"","","Trapesveien","Norway","","Europe","Solheim_Norway",""
"281",49034,"Beta-398093",1580,30,"Charcoal","","","",10.4,59.28,2,"","","Trapesveien","Norway","","Europe","Solheim_Norway",""
"282",49035,"Beta-398094",1510,30,"Charcoal","","","",10.4,59.28,2,"","","Trapesveien","Norway","","Europe","Solheim_Norway","Lindeman 2015 Excavations at La Villa: Continuity and Change at an Agricultural Village"
"283",49214,"Beta-402962",4450,30,"bone","","","",18.1408,57.5084,1,"","","Ansarve","Sweden","","Europe","Vermeersch2019","SÔøΩnchez-Quinto 2019"
"284",49215,"Beta-402963",4160,30,"bone","","","",18.1408,57.5084,1,"","","Ansarve","Sweden","","Europe","Vermeersch2019","SÔøΩnchez-Quinto 2019"
"285",49216,"Beta-402965",4430,30,"bone","","","",18.1408,57.5084,1,"","","Ansarve","Sweden","","Europe","Vermeersch2019","Andalucia 1"
"286",49529,"Beta-411673",2640,30,"Charcoal","","","",8.77,58.46,2,"","","Sagene B2","Norway","","Europe","Solheim_Norway",""
"287",49530,"Beta-411674",2460,30,"Charcoal","","","",8.77,58.46,2,"","","Sagene B2","Norway","","Europe","Solheim_Norway","ZIER 1996"
"288",49664,"Beta-417122",7070,30,"Charcoal","","","",9.477397,58.966245,2,"","","Dørdal","Norway","","Europe","Solheim_Norway",""
"289",49665,"Beta-417123",7120,30,"Charcoal","","","",9.477397,58.966245,2,"","","Dørdal","Norway","","Europe","Solheim_Norway","Banadora. CavanhiÔøΩ N. 2009/2010. Paleo 21: 39-63.  M. Pelletier  / Journal of Human Evolution 110 (2017) 1-17."
"290",49933,"Beta-423355",5350,30,"Charcoal","","","",10.42,59.2,2,"","","Snipetorp-Tenvik","Norway","","Europe","Solheim_Norway",""
"291",49934,"Beta-423356",5560,30,"Charcoal","","","",10.42,59.2,2,"","","Snipetorp-Tenvik","Norway","","Europe","Solheim_Norway",""
"292",49935,"Beta-423357",2220,30,"Charcoal","","","",10.42,59.2,2,"","","Snipetorp-Tenvik","Norway","","Europe","Solheim_Norway","Rowland 1982b"
"293",49994,"Beta-426056",3130,30,"Charcoal","","","",11.39,59.13,2,"","","øberg","Norway","","Europe","Solheim_Norway",""
"294",50070,"Beta-428804",1520,30,"Charcoal","","","",10.4,59.28,2,"","","Trapesveien","Norway","","Europe","Solheim_Norway","Lyman 2001; Faunmap 1425; Lohse 1984"
"295",50142,"Beta-431299",2910,30,"-","","","",11.32898049,59.56783663,2,"","","Eidsberg fengsel","Norway","","Europe","Solheim_Norway",""
"296",50143,"Beta-431300",1870,30,"-","","","",11.32898049,59.56783663,2,"","","Eidsberg fengsel","Norway","","Europe","Solheim_Norway",""
"297",50144,"Beta-431301",2350,30,"-","","","",11.32898049,59.56783663,2,"","","Eidsberg fengsel","Norway","","Europe","Solheim_Norway",""
"298",50145,"Beta-431303",2460,30,"-","","","",11.32898049,59.56783663,2,"","","Eidsberg fengsel","Norway","","Europe","Solheim_Norway","Maslowski et al. 1995; Brose 1993"
"299",50205,"Beta-432256",4560,30,"tooth","","","",18.1408,57.5084,1,"","","Ansarve","Sweden","","Europe","Vermeersch2019","SÔøΩnchez-Quinto 2019"
"300",50206,"Beta-432257",4580,30,"tooth","","","",18.1408,57.5084,1,"","","Ansarve","Sweden","","Europe","Vermeersch2019","Marmaduke and Henderson 1995 Arch in the Distribution Division of the Central Arizona Project"
"301",50310,"Beta-435119",1210,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway","Glassow"
"302",50311,"Beta-435120",1180,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"303",50312,"Beta-435121",1160,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"304",50313,"Beta-435122",1100,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"305",50314,"Beta-435123",1240,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"306",50315,"Beta-435124",1260,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"307",50316,"Beta-435125",1130,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"308",50317,"Beta-435126",1160,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"309",50318,"Beta-435127",1160,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"310",50319,"Beta-435128",1270,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"311",50320,"Beta-435129",1100,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"312",50321,"Beta-435130",1050,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"313",50322,"Beta-435131",1160,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"314",50323,"Beta-435132",1120,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"315",50324,"Beta-435133",1050,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"316",50325,"Beta-435134",1200,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"317",50326,"Beta-435135",1180,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"318",50327,"Beta-435136",1070,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"319",50328,"Beta-435137",1140,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"320",50329,"Beta-435138",1120,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway",""
"321",50330,"Beta-435139",1140,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway","Minnesota state database"
"322",50331,"Beta-435140",1140,30,"-","","","",10.241,59.1349,2,"","","Gokstad","Norway","","Europe","Solheim_Norway","Minnesota state database"
"323",50354,"Beta-437177",800,30,"Charcoal","","","",10.4,59.28,2,"","","Undeberg","Norway","","Europe","Solheim_Norway","Schmidt I. 2012 QI. https://sites.google.com/ehu.eus/c14peninsulaiberica/dataciones-14"
"324",50412,"Beta-439962",1720,30,"Charcoal","","","",8.831609,58.516217,2,"","","Hesthag C1","Norway","","Europe","Solheim_Norway","PerrinDachy.2020Press"
"325",50456,"Beta-442233",1810,30,"Hazel nutshell","","","",8.77,58.46,2,"","","Sagene B6","Norway","","Europe","Solheim_Norway",""
"326",50457,"Beta-442234",1590,30,"Hazel nutshell","","","",8.77,58.46,2,"","","Sagene B6","Norway","","Europe","Solheim_Norway","Breschini Gary S. Trudy Haversat and Jon Erlandson 1996"
"327",50560,"Beta-448114",1790,30,"Charcoal","","","",8.831609,58.516217,2,"","","Hesthag C1","Norway","","Europe","Solheim_Norway",""
"328",50561,"Beta-448115",1710,30,"Charcoal","","","",8.831609,58.516217,2,"","","Hesthag C1","Norway","","Europe","Solheim_Norway",""
"329",50562,"Beta-448116",1890,30,"Charcoal","","","",8.831609,58.516217,2,"","","Hesthag C1","Norway","","Europe","Solheim_Norway",""
"330",50563,"Beta-448117",1680,30,"Charcoal","","","",8.831609,58.516217,2,"","","Hesthag C1","Norway","","Europe","Solheim_Norway",""
"331",50564,"Beta-448118",4950,30,"Hazel nutshell","","","",8.831609,58.516217,2,"","","Hesthag C1","Norway","","Europe","Solheim_Norway",""
"332",50565,"Beta-448119",5270,30,"Charcoal","","","",8.831609,58.516217,2,"","","Hesthag C1","Norway","","Europe","Solheim_Norway","Henning and Schermer 2004"
"333",50567,"Beta-448120",2390,30,"Charcoal","","","",8.831609,58.516217,2,"","","Hesthag C1","Norway","","Europe","Solheim_Norway",""
